#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-12T10:22:27 [V7.5.8]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-12T10:22:27	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/219/4&-out=Name,_RA,_DE,n,Re,q&-out.max=unlimited&-sort=Name	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.8	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22190004
#Name: J/ApJS/219/4
#Title: S4G pipeline 4: multi-component decompositions (Salo+, 2015)
#INFO	ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/219/4	    IVOID of underlying data collection
#INFO	creator=Salo H.	    First author or institution
#INFO	cites=bibcode:2015ApJS..219....4S	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/219/4	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22190004	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-06-28	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	J2000_2000.000:	eq_FK5 J2000
#Table	J_ApJS_219_4_galaxies:
#Name: J/ApJS/219/4/galaxies
#Title: Parameters of the galaxies;  center, outer orientation, sky background; and 1-component Sersic fits
#Column	Name	(a10)	Galaxy name (IDE)	[ucd=meta.id;meta.main]
#Column	_RA	(F9.5)	Right Ascension (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Declination (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.dec;meta.main]
#Column	n	(F6.3)	[0.3/19]? Sersic index	[ucd=stat.fit.param]
#Column	Re	(F7.2)	[5/7631]? Effective radius	[ucd=phys.angSize]
#Column	q	(F6.3)	[0.07/1]? Axial ratio	[ucd=phys.size.axisRatio]
Name	_RA	_DE	n	Re	q
NGC7314   	      	
NGC7314   	      	
NGC7328   	      	
NGC7328   	      	
NGC7347   	      	
NGC7347   	      	
NGC7361   	      	
NGC7361   	      	
NGC7368   	      	
NGC7368   	      	
NGC7371   	 1.347	  2.04
NGC7371   	      	
NGC7371   	      	
NGC7378   	 2.952	  0.13
NGC7378   	      	
NGC7412   	 1.933	  4.78
NGC7412   	      	
NGC7416   	      	
NGC7416   	      	
NGC7416   	      	
NGC7418   	      	
NGC7418   	      	
NGC7418   	      	
NGC7418A  	      	
NGC7418A  	      	
NGC7418A  	      	
NGC7421   	 1.053	  2.16
NGC7421   	      	
NGC7421   	      	
NGC7424   	      	
NGC7424   	      	
NGC7437   	 1.343	  2.15
NGC7437   	      	
NGC7448   	 0.657	  2.84
NGC7448   	      	
NGC7456   	      	
NGC7456   	      	
NGC7462   	      	
NGC7462   	      	
NGC7463   	      	
NGC7463   	      	
NGC7465   	 2.561	  1.02
NGC7465   	      	
NGC7465   	      	
NGC7479   	 1.007	  1.16
NGC7479   	      	
NGC7479   	      	
NGC7496   	      	
NGC7496   	      	
NGC7496   	      	
NGC7497   	      	
NGC7497   	      	
NGC7513   	 0.706	  2.67
NGC7513   	      	
NGC7513   	      	
NGC7531   	 1.645	  4.68
NGC7531   	      	
NGC7531   	      	
NGC7537   	      	
NGC7537   	      	
NGC7541   	      	
NGC7541   	      	
NGC7552   	 2.626	  4.38
NGC7552   	      	
NGC7552   	      	
NGC7582   	 1.752	  3.70
NGC7582   	      	
NGC7582   	      	
NGC7590   	 1.223	  1.58
NGC7590   	      	
NGC7599   	      	
NGC7599   	      	
NGC7606   	 1.216	  3.19
NGC7606   	      	
NGC7625   	 0.958	  5.10
NGC7625   	 0.872	 14.32
NGC7625   	      	
NGC7661   	      	
NGC7661   	      	
NGC7667   	      	
NGC7689   	      	
NGC7689   	      	
NGC7690   	 1.371	  7.18
NGC7690   	      	
NGC7694   	      	
NGC7709   	      	
NGC7709   	      	
NGC7713   	      	
NGC7713   	      	
NGC7714   	      	
NGC7714   	      	
NGC7716   	 1.828	  2.89
NGC7716   	      	
NGC7721   	 1.192	  4.96
NGC7721   	      	
NGC7723   	 1.105	  1.96
NGC7723   	      	
NGC7723   	      	
NGC7724   	      	
NGC7724   	      	
NGC7724   	      	
NGC7727   	 3.861	 26.68
NGC7727   	      	
NGC7731   	 2.165	  0.78
NGC7731   	      	
NGC7731   	      	
NGC7732   	      	
NGC7732   	      	
NGC7741   	      	
NGC7741   	      	
NGC7742   	19.988	190.15
NGC7742   	      	
NGC7743   	 1.315	  5.12
NGC7743   	      	
NGC7743   	      	
NGC7743   	      	
NGC7750   	      	
NGC7750   	      	
NGC7755   	 0.648	  3.45
NGC7755   	      	
NGC7755   	      	
NGC7757   	      	
NGC7757   	      	
NGC7757   	      	
NGC7764   	      	
NGC7764   	      	
NGC7793   	      	
NGC7793   	      	
NGC7798   	 0.100	  0.80
NGC7798   	      	
NGC7798   	      	
NGC7800   	      	
NGC7800   	      	
NGC7800   	      	
NGC7814   	 4.909	 51.30
NGC7814   	      	
NGC7817   	 0.433	  2.50
NGC7817   	      	
PGC002492 	      	
PGC002492 	      	
PGC002689 	      	
PGC002805 	      	
PGC002805 	      	
PGC002805 	      	
PGC003062 	      	
PGC003853 	      	
PGC003853 	      	
PGC003855 	      	
PGC003855 	      	
PGC004143 	      	
PGC004143 	      	
PGC005329 	      	
PGC005341 	      	
PGC005341 	      	
PGC005341 	      	
PGC006048 	 0.959	 12.72
PGC006048 	      	
PGC006190 	 0.398	  4.21
PGC006190 	      	
PGC006228 	      	
PGC006228 	      	
PGC006228 	      	
PGC006244 	      	
PGC006244 	      	
PGC006626 	      	
PGC006626 	      	
PGC006626 	      	
PGC006667 	      	
PGC006667 	      	
PGC006703 	      	
PGC006703 	      	
PGC006706 	      	
PGC006864 	      	
PGC006898 	      	
PGC006898 	      	
PGC007109 	      	
PGC007109 	      	
PGC007324 	      	
PGC007324 	      	
PGC007654 	      	
PGC007682 	      	
PGC007682 	      	
PGC007900 	      	
PGC007900 	      	
PGC007998 	      	
PGC007998 	      	
PGC008295 	      	
PGC008962 	      	
PGC009272 	      	
PGC009272 	      	
PGC009354 	      	
PGC009559 	 1.121	 20.68
PGC009559 	      	
PGC010813 	      	
PGC010813 	      	
PGC011248 	      	
PGC011248 	      	
PGC011367 	 1.469	  1.10
PGC011367 	      	
PGC011677 	      	
PGC011677 	      	
PGC011744 	      	
PGC011744 	      	
PGC012068 	      	
PGC012068 	      	
PGC012130 	      	
PGC012439 	      	
PGC012439 	      	
PGC012608 	 0.890	  9.12
PGC012608 	      	
PGC012633 	 2.133	  1.31
PGC012633 	      	
PGC012664 	      	
PGC012664 	      	
PGC012798 	      	
PGC012981 	      	
PGC012981 	      	
PGC013612 	      	
PGC013612 	      	
PGC013646 	      	
PGC013646 	      	
PGC013684 	      	
PGC013684 	      	
PGC013684 	      	
PGC013716 	      	
PGC013716 	      	
PGC013821 	      	
PGC013821 	      	
PGC014037 	      	
PGC014037 	      	
PGC014487 	 0.345	 10.69
PGC014487 	      	
PGC014600 	      	
PGC014600 	      	
PGC014626 	      	
PGC014768 	      	
PGC014768 	      	
PGC015214 	 0.895	 21.74
PGC015214 	      	
PGC015625 	      	
PGC015625 	      	
PGC015869 	      	
PGC015869 	      	
PGC016090 	      	
PGC016090 	      	
PGC016389 	      	
PGC016784 	      	
PGC016784 	      	
PGC024469 	      	
PGC024469 	      	
PGC024469 	      	
PGC027616 	      	
PGC027616 	      	
PGC027747 	      	
PGC027747 	      	
PGC027810 	      	
PGC027810 	      	
PGC027810 	      	
PGC027825 	      	
PGC027825 	      	
PGC027833 	      	
PGC027833 	      	
PGC028308 	      	
PGC028308 	      	
PGC028380 	      	
PGC028380 	      	
PGC029086 	 0.507	 11.79
PGC029086 	      	
PGC029300 	      	
PGC029300 	      	
PGC029466 	      	
PGC030591 	      	
PGC030591 	      	
PGC031979 	 0.706	  7.00
PGC031979 	      	
PGC032091 	 0.402	  2.14
PGC032091 	      	
PGC032091 	      	
PGC032548 	      	
PGC035271 	      	
PGC035684 	      	
PGC035705 	      	
PGC036217 	      	
PGC036217 	      	
PGC036217 	      	
PGC036274 	      	
PGC036274 	      	
PGC036551 	      	
PGC036643 	      	
PGC036643 	      	
PGC037238 	      	
PGC037238 	      	
PGC037238 	      	
PGC037373 	      	
PGC037373 	      	
PGC038250 	      	
PGC038250 	      	
PGC039317 	      	
PGC039799 	      	
PGC039799 	      	
PGC040408 	      	
PGC040447 	      	
PGC040552 	      	
PGC041725 	      	
PGC041743 	 0.549	 14.83
PGC041743 	      	
PGC041965 	      	
PGC041965 	      	
PGC042068 	 0.937	 15.70
PGC042068 	      	
PGC042068 	      	
PGC042160 	      	
PGC042559 	 1.020	 14.89
PGC042559 	      	
PGC042868 	      	
PGC042868 	      	
PGC042868 	      	
PGC043020 	      	
PGC043236 	 1.369	  4.01
PGC043236 	      	
PGC043341 	      	
PGC043341 	      	
PGC043345 	      	
PGC043345 	      	
PGC043458 	      	
PGC043458 	      	
PGC043679 	      	
PGC043851 	      	
PGC043970 	      	
PGC043970 	      	
PGC044157 	 1.551	 25.11
PGC044358 	      	
PGC044506 	      	
PGC044506 	      	
PGC044532 	      	
PGC044735 	      	
PGC044906 	      	
PGC044952 	      	
PGC044954 	 0.649	  5.29
PGC044954 	      	
PGC044982 	      	
PGC045084 	      	
PGC045195 	      	
PGC045195 	      	
PGC045257 	      	
PGC045359 	      	
PGC045650 	      	
PGC045650 	      	
PGC045824 	 0.693	 20.50
PGC045824 	      	
PGC045877 	 0.841	  5.00
PGC045877 	      	
PGC046261 	      	
PGC046261 	      	
PGC046382 	      	
PGC046382 	      	
PGC047721 	      	
PGC047721 	      	
PGC047721 	      	
PGC047846 	      	
PGC048087 	      	
PGC048087 	      	
PGC048087 	      	
PGC048179 	      	
PGC048179 	      	
PGC049521 	      	
PGC050229 	      	
PGC050229 	      	
PGC050229 	      	
PGC051291 	      	
PGC051291 	      	
PGC051291 	      	
PGC051523 	      	
PGC052460 	 1.461	  5.80
PGC052460 	      	
PGC052809 	      	
PGC052809 	      	
PGC052853 	      	
PGC053093 	      	
PGC053093 	      	
PGC053093 	      	
PGC053134 	      	
PGC053134 	      	
PGC053415 	      	
PGC053415 	      	
PGC053568 	 0.408	  8.88
PGC053568 	      	
PGC053634 	 0.864	  7.63
PGC053634 	      	
PGC053724 	10.315	 12.85
PGC053724 	      	
PGC053764 	      	
PGC053779 	      	
PGC053779 	      	
PGC053779 	      	
PGC053796 	      	
PGC053796 	      	
PGC054944 	      	
PGC054944 	      	
PGC065367 	      	
PGC066242 	      	
PGC066242 	      	
PGC066559 	      	
PGC066559 	      	
PGC066738 	      	
PGC066738 	      	
PGC067871 	      	
PGC067871 	      	
PGC068030 	      	
PGC068771 	      	
PGC068771 	      	
PGC069114 	      	
PGC069224 	      	
PGC069293 	      	
PGC069339 	      	
PGC069415 	      	
PGC069448 	      	
PGC069448 	      	
PGC069691 	      	
PGC069691 	      	
PGC070657 	      	
PGC071479 	 0.692	 13.70
PGC071479 	      	
PGC072006 	      	
PGC072252 	      	
PGC072252 	      	
PGC072252 	      	
PGC090540 	      	
PGC090553 	      	
PGC090694 	      	
PGC091215 	      	
PGC091228 	      	
PGC091408 	      	
PGC091413 	      	
PGC1059326	      	
PGC1059326	      	
PGC1063216	      	
PGC1063216	      	
PGC1063216	      	
UGC00017  	      	
UGC00017  	      	
UGC00099  	      	
UGC00099  	      	
UGC00122  	      	
UGC00132  	      	
UGC00156  	 0.483	 15.86
UGC00156  	      	
UGC00191  	      	
UGC00191  	      	
UGC00260  	      	
UGC00260  	      	
UGC00260  	      	
UGC00290  	      	
UGC00313  	 0.121	 12.82
UGC00313  	      	
UGC00320  	      	
UGC00477  	      	
UGC00634  	      	
UGC00711  	      	
UGC00866  	      	
UGC00882  	      	
UGC00891  	      	
UGC00903  	 0.774	 25.77
UGC00903  	      	
UGC00941  	      	
UGC00958  	      	
UGC00964  	      	
UGC01014  	      	
UGC01020  	 2.043	 13.92
UGC01020  	      	
UGC01104  	      	
UGC01110  	      	
UGC01110  	      	
UGC01112  	      	
UGC01133  	      	
UGC01176  	      	
UGC01195  	 0.877	 19.08
UGC01195  	      	
UGC01197  	 1.211	 20.06
UGC01197  	      	
UGC01200  	      	
UGC01240  	      	
UGC01500  	      	
UGC01547  	      	
UGC01551  	      	
UGC01551  	      	
UGC01551  	      	
UGC01670  	      	
UGC01753  	      	
UGC01803  	      	
UGC01839  	      	
UGC01862  	      	
UGC01862  	      	
UGC01945  	 0.404	 31.34
UGC01945  	      	
UGC01970  	      	
UGC01970  	      	
UGC01981  	      	
UGC01999  	      	
UGC02081  	 1.479	  4.40
UGC02081  	      	
UGC02082  	      	
UGC02275  	      	
UGC02302  	 0.572	 38.72
UGC02302  	      	
UGC02345  	 0.487	 42.47
UGC02345  	      	
UGC02429  	      	
UGC02443  	      	
UGC02443  	      	
UGC03070  	 0.707	  6.39
UGC03070  	      	
UGC04024  	      	
UGC04024  	      	
UGC04121  	      	
UGC04121  	      	
UGC04148  	      	
UGC04151  	 0.338	  2.34
UGC04151  	      	
UGC04169  	      	
UGC04238  	      	
UGC04238  	      	
UGC04241  	      	
UGC04241  	      	
UGC04241  	      	
UGC04305  	      	
UGC04306  	      	
UGC04306  	      	
UGC04306  	      	
UGC04390  	      	
UGC04390  	      	
UGC04393  	      	
UGC04393  	      	
UGC04413  	      	
UGC04413  	      	
UGC04426  	      	
UGC04483  	      	
UGC04499  	      	
UGC04514  	      	
UGC04514  	      	
UGC04543  	 0.777	 11.08
UGC04543  	      	
UGC04549  	      	
UGC04549  	      	
UGC04550  	      	
UGC04551  	 1.678	  4.47
UGC04551  	      	
UGC04559  	      	
UGC04559  	      	
UGC04559  	      	
UGC04621  	      	
UGC04621  	      	
UGC04621  	      	
UGC04623  	      	
UGC04623  	      	
UGC04628  	      	
UGC04659  	      	
UGC04659  	      	
UGC04701  	 0.949	  8.36
UGC04701  	      	
UGC04704  	      	
UGC04714  	      	
UGC04714  	      	
UGC04722  	      	
UGC04725  	      	
UGC04725  	      	
UGC04753  	      	
UGC04753  	      	
UGC04777  	      	
UGC04787  	      	
UGC04797  	      	
UGC04800  	      	
UGC04800  	      	
UGC04824  	      	
UGC04824  	      	
UGC04834  	      	
UGC04837  	      	
UGC04841  	      	
UGC04841  	      	
UGC04845  	      	
UGC04845  	      	
UGC04867  	      	
UGC04867  	      	
UGC04871  	      	
UGC04878  	      	
UGC04878  	      	
UGC04922  	 0.962	  8.64
UGC04922  	      	
UGC04953  	      	
UGC04970  	      	
UGC04970  	      	
UGC04982  	      	
UGC04982  	      	
UGC04982  	      	
UGC04988  	      	
UGC04988  	      	
UGC05004  	      	
UGC05004  	      	
UGC05015  	 2.121	 26.45
UGC05015  	      	
UGC05020  	      	
UGC05020  	      	
UGC05047  	      	
UGC05050  	      	
UGC05050  	      	
UGC05076  	      	
UGC05107  	      	
UGC05107  	      	
UGC05114  	      	
UGC05139  	 0.586	124.48
UGC05172  	      	
UGC05172  	      	
UGC05179  	 2.096	  5.21
UGC05179  	      	
UGC05203  	      	
UGC05203  	      	
UGC05228  	      	
UGC05228  	      	
UGC05228  	      	
UGC05238  	      	
UGC05238  	      	
UGC05245  	      	
UGC05245  	      	
UGC05249  	      	
UGC05249  	      	
UGC05249  	      	
UGC05272  	      	
UGC05340  	      	
UGC05347  	      	
UGC05347  	      	
UGC05349  	      	
UGC05349  	      	
UGC05354  	      	
UGC05354  	      	
UGC05358  	      	
UGC05358  	      	
UGC05373  	      	
UGC05376  	      	
UGC05376  	      	
UGC05391  	      	
UGC05391  	      	
UGC05393  	      	
UGC05393  	      	
UGC05401  	      	
UGC05401  	      	
UGC05403  	      	
UGC05403  	      	
UGC05403  	      	
UGC05421  	      	
UGC05423  	      	
UGC05427  	      	
UGC05446  	      	
UGC05446  	      	
UGC05451  	      	
UGC05451  	      	
UGC05456  	      	
UGC05456  	      	
UGC05459  	      	
UGC05459  	      	
UGC05464  	      	
UGC05478  	      	
UGC05478  	      	
UGC05522  	      	
UGC05522  	      	
UGC05524  	      	
UGC05524  	      	
UGC05540  	      	
UGC05540  	      	
UGC05574  	      	
UGC05575  	      	
UGC05612  	      	
UGC05612  	      	
UGC05633  	      	
UGC05633  	      	
UGC05642  	      	
UGC05642  	      	
UGC05646  	      	
UGC05646  	      	
UGC05672  	      	
UGC05676  	      	
UGC05676  	      	
UGC05677  	      	
UGC05688  	      	
UGC05688  	      	
UGC05689  	      	
UGC05689  	      	
UGC05695  	      	
UGC05695  	      	
UGC05707  	      	
UGC05707  	      	
UGC05708  	      	
UGC05708  	      	
UGC05720  	 1.745	  3.63
UGC05720  	      	
UGC05739  	      	
UGC05739  	      	
UGC05740  	      	
UGC05764  	      	
UGC05765  	      	
UGC05765  	      	
UGC05791  	      	
UGC05791  	      	
UGC05798  	      	
UGC05798  	      	
UGC05814  	 2.000	  1.82
UGC05814  	      	
UGC05814  	      	
UGC05829  	      	
UGC05832  	      	
UGC05832  	      	
UGC05833  	 3.474	  2.90
UGC05833  	      	
UGC05841  	 1.121	  0.42
UGC05841  	      	
UGC05841  	      	
UGC05844  	      	
UGC05844  	      	
UGC05846  	      	
UGC05897  	 0.747	  4.81
UGC05897  	      	
UGC05898  	      	
UGC05898  	      	
UGC05918  	      	
UGC05921  	      	
UGC05921  	      	
UGC05922  	      	
UGC05922  	      	
UGC05934  	      	
UGC05934  	      	
UGC05947  	      	
UGC05958  	      	
UGC05958  	      	
UGC05958  	      	
UGC05976  	 1.054	 13.20
UGC05976  	      	
UGC05979  	      	
UGC05989  	      	
UGC05989  	      	
UGC05990  	      	
UGC05990  	      	
UGC06014  	      	
UGC06014  	      	
UGC06023  	      	
UGC06023  	      	
UGC06080  	      	
UGC06080  	      	
UGC06083  	      	
UGC06083  	      	
UGC06104  	 1.365	  5.78
UGC06104  	      	
UGC06112  	      	
UGC06112  	      	
UGC06151  	      	
UGC06157  	      	
UGC06157  	      	
UGC06162  	 0.704	  4.72
UGC06162  	      	
UGC06169  	      	
UGC06169  	      	
UGC06169  	      	
UGC06171  	      	
UGC06171  	      	
UGC06194  	      	
UGC06194  	      	
UGC06249  	      	
UGC06249  	      	
UGC06271  	 0.986	  7.48
UGC06271  	      	
UGC06296  	      	
UGC06309  	      	
UGC06309  	      	
UGC06309  	      	
UGC06320  	      	
UGC06335  	 1.207	  3.85
UGC06335  	      	
UGC06341  	      	
UGC06345  	      	
UGC06345  	      	
UGC06355  	      	
UGC06355  	      	
UGC06378  	      	
UGC06378  	      	
UGC06390  	      	
UGC06399  	      	
UGC06433  	      	
UGC06433  	      	
UGC06446  	      	
UGC06446  	      	
UGC06509  	      	
UGC06509  	      	
UGC06512  	 1.268	  4.70
UGC06512  	      	
UGC06517  	      	
UGC06517  	      	
UGC06526  	      	
UGC06526  	      	
UGC06534  	      	
UGC06545  	      	
UGC06545  	      	
UGC06570  	13.338	  0.10
UGC06570  	      	
UGC06570  	      	
UGC06575  	      	
UGC06575  	      	
UGC06594  	      	
UGC06594  	      	
UGC06603  	 0.897	 11.04
UGC06603  	      	
UGC06610  	      	
UGC06628  	      	
UGC06628  	      	
UGC06667  	      	
UGC06667  	      	
UGC06670  	      	
UGC06670  	      	
UGC06670  	      	
UGC06682  	      	
UGC06713  	      	
UGC06747  	      	
UGC06773  	      	
UGC06774  	 1.434	  3.35
UGC06774  	      	
UGC06780  	 1.364	  7.57
UGC06780  	      	
UGC06782  	      	
UGC06791  	 0.696	  3.70
UGC06791  	      	
UGC06792  	      	
UGC06816  	      	
UGC06816  	      	
UGC06817  	      	
UGC06818  	      	
UGC06840  	      	
UGC06840  	      	
UGC06849  	      	
UGC06849  	      	
UGC06862  	      	
UGC06879  	      	
UGC06879  	      	
UGC06894  	      	
UGC06900  	      	
UGC06903  	      	
UGC06903  	      	
UGC06917  	      	
UGC06917  	      	
UGC06922  	 0.924	  8.96
UGC06922  	      	
UGC06930  	      	
UGC06930  	      	
UGC06931  	      	
UGC06955  	      	
UGC06956  	      	
UGC06969  	      	
UGC06978  	      	
UGC06983  	      	
UGC06983  	      	
UGC07009  	      	
UGC07009  	      	
UGC07019  	      	
UGC07035  	      	
UGC07053  	      	
UGC07086  	      	
UGC07086  	      	
UGC07089  	      	
UGC07089  	      	
UGC07094  	      	
UGC07125  	      	
UGC07129  	      	
UGC07129  	      	
UGC07129  	      	
UGC07133  	      	
UGC07133  	      	
UGC07143  	      	
UGC07143  	      	
UGC07153  	      	
UGC07153  	      	
UGC07170  	      	
UGC07170  	      	
UGC07175  	      	
UGC07175  	      	
UGC07184  	      	
UGC07184  	      	
UGC07186  	      	
UGC07189  	      	
UGC07189  	      	
UGC07218  	      	
UGC07239  	      	
UGC07239  	      	
UGC07249  	      	
UGC07257  	      	
UGC07257  	      	
UGC07267  	      	
UGC07271  	 0.921	 24.14
UGC07271  	      	
UGC07300  	      	
UGC07301  	      	
UGC07321  	      	
UGC07321  	      	
UGC07387  	      	
UGC07394  	      	
UGC07396  	      	
UGC07396  	      	
UGC07408  	      	
UGC07490  	      	
UGC07522  	      	
UGC07534  	      	
UGC07559  	      	
UGC07577  	      	
UGC07579  	      	
UGC07590  	      	
UGC07590  	      	
UGC07596  	      	
UGC07599  	      	
UGC07605  	      	
UGC07608  	      	
UGC07612  	      	
UGC07639  	      	
UGC07673  	      	
UGC07690  	 0.819	 20.75
UGC07690  	      	
UGC07697  	      	
UGC07697  	      	
UGC07698  	      	
UGC07699  	      	
UGC07699  	      	
UGC07700  	      	
UGC07700  	      	
UGC07719  	      	
UGC07730  	      	
UGC07739  	      	
UGC07774  	      	
UGC07774  	      	
UGC07780  	      	
UGC07795  	      	
UGC07802  	      	
UGC07802  	      	
UGC07824  	      	
UGC07824  	      	
UGC07844  	      	
UGC07848  	      	
UGC07848  	      	
UGC07908  	      	
UGC07908  	      	
UGC07911  	      	
UGC07911  	      	
UGC07941  	      	
UGC07941  	      	
UGC07943  	      	
UGC07943  	      	
UGC07950  	 0.493	 18.53
UGC07950  	      	
UGC07982  	      	
UGC07991  	      	
UGC07991  	      	
UGC08040  	      	
UGC08041  	      	
UGC08041  	      	
UGC08041  	      	
UGC08042  	      	
UGC08042  	      	
UGC08048  	      	
UGC08052  	      	
UGC08052  	      	
UGC08052  	      	
UGC08053  	      	
UGC08056  	 0.393	  3.10
UGC08056  	      	
UGC08056  	      	
UGC08067  	      	
UGC08067  	      	
UGC08084  	      	
UGC08084  	      	
UGC08085  	      	
UGC08085  	      	
UGC08127  	      	
UGC08146  	      	
UGC08146  	      	
UGC08153  	 1.205	  8.47
UGC08153  	      	
UGC08155  	 4.918	  6.30
UGC08155  	      	
UGC08166  	      	
UGC08181  	      	
UGC08201  	      	
UGC08246  	      	
UGC08246  	      	
UGC08282  	      	
UGC08282  	      	
UGC08303  	      	
UGC08313  	      	
UGC08320  	      	
UGC08331  	      	
UGC08365  	      	
UGC08365  	      	
UGC08385  	      	
UGC08385  	      	
UGC08441  	      	
UGC08449  	      	
UGC08489  	      	
UGC08489  	      	
UGC08507  	      	
UGC08507  	      	
UGC08516  	      	
UGC08516  	      	
UGC08575  	      	
UGC08575  	      	
UGC08588  	      	
UGC08597  	      	
UGC08597  	      	
UGC08614  	      	
UGC08614  	      	
UGC08639  	 0.378	  6.46
UGC08639  	      	
UGC08642  	      	
UGC08651  	      	
UGC08658  	      	
UGC08658  	      	
UGC08658  	      	
UGC08662  	      	
UGC08684  	      	
UGC08684  	      	
UGC08688  	      	
UGC08693  	      	
UGC08726  	      	
UGC08733  	      	
UGC08733  	      	
UGC08737  	      	
UGC08737  	      	
UGC08756  	 5.003	  3.17
UGC08756  	      	
UGC08756  	      	
UGC08760  	      	
UGC08795  	      	
UGC08795  	      	
UGC08837  	      	
UGC08839  	      	
UGC08839  	      	
UGC08851  	      	
UGC08851  	      	
UGC08877  	      	
UGC08877  	      	
UGC08892  	      	
UGC08899  	      	
UGC08899  	      	
UGC08909  	      	
UGC08909  	      	
UGC08988  	      	
UGC08995  	      	
UGC08995  	      	
UGC09056  	      	
UGC09057  	      	
UGC09057  	      	
UGC09071  	      	
UGC09071  	      	
UGC09128  	      	
UGC09169  	      	
UGC09169  	      	
UGC09206  	 0.104	 11.92
UGC09206  	      	
UGC09215  	      	
UGC09215  	      	
UGC09240  	      	
UGC09242  	      	
UGC09245  	      	
UGC09245  	      	
UGC09249  	      	
UGC09274  	      	
UGC09282  	      	
UGC09291  	      	
UGC09291  	      	
UGC09291  	      	
UGC09299  	      	
UGC09299  	      	
UGC09310  	      	
UGC09345  	      	
UGC09356  	      	
UGC09364  	 0.327	  6.06
UGC09364  	      	
UGC09380  	      	
UGC09389  	      	
UGC09389  	      	
UGC09392  	      	
UGC09394  	 0.532	  5.88
UGC09394  	      	
UGC09448  	      	
UGC09469  	 1.323	 27.50
UGC09469  	      	
UGC09470  	      	
UGC09482  	      	
UGC09569  	      	
UGC09569  	      	
UGC09601  	      	
UGC09601  	      	
UGC09661  	      	
UGC09661  	      	
UGC09663  	      	
UGC09665  	      	
UGC09665  	      	
UGC09682  	      	
UGC09703  	      	
UGC09703  	      	
UGC09730  	      	
UGC09730  	      	
UGC09746  	      	
UGC09751  	      	
UGC09760  	      	
UGC09815  	      	
UGC09837  	 0.821	  3.89
UGC09837  	      	
UGC09856  	      	
UGC09856  	      	
UGC09858  	      	
UGC09875  	 0.678	 10.62
UGC09875  	      	
UGC09936  	      	
UGC09951  	 1.946	 16.07
UGC09951  	      	
UGC09977  	      	
UGC09977  	      	
UGC09979  	      	
UGC09991  	      	
UGC09992  	      	
UGC10014  	      	
UGC10020  	      	
UGC10020  	      	
UGC10025  	      	
UGC10041  	      	
UGC10041  	      	
UGC10043  	 6.271	 18.01
UGC10043  	      	
UGC10054  	      	
UGC10054  	      	
UGC10194  	      	
UGC10288  	      	
UGC10288  	      	
UGC10290  	      	
UGC10290  	      	
